timestamps,open,close,high,low,volume,amount
2020/1/3 14:50,207.85215,207.65215,208.05215,207.65215,39000,0
2020/1/3 14:55,207.65215,207.85215,207.85215,207.65215,25600,0
2020/1/3 15:00,207.65215,207.65215,208.05215,207.65215,123900,0
2020/1/3 15:05,207.85215,207.85215,208.05215,207.65215,218400,0
2020/1/3 15:10,207.65215,207.85215,208.05215,207.65215,29400,0
2020/1/3 15:15,208.05215,208.25215,208.45215,207.85215,194800,0
2020/1/3 15:20,208.45215,208.65215,208.65215,208.45215,343100,0
2020/1/3 15:25,208.65215,208.25215,208.65215,208.25215,91300,0
2020/1/3 15:30,208.25215,208.05215,208.45215,208.05215,85200,0
2020/1/3 15:35,208.05215,208.05215,208.25215,207.85215,79600,0
2020/1/3 15:40,207.85215,207.85215,208.05215,207.85215,45600,0
2020/1/3 15:45,208.05215,208.05215,208.05215,207.85215,103800,0
2020/1/3 15:50,208.05215,207.65215,208.05215,207.65215,188100,0
2020/1/3 15:55,207.65215,207.85215,207.85215,207.65215,84900,0
2020/1/3 16:00,207.65215,207.45215,207.85215,207.45215,640500,0
2020/1/6 9:35,206.45215,204.85215,206.85215,204.65215,874100,0
2020/1/6 9:40,204.85215,205.05215,205.25215,204.85215,431800,0
2020/1/6 9:45,205.05215,205.45215,205.65215,205.05215,494000,0
2020/1/6 9:50,205.45215,205.45215,205.65215,205.05215,386400,0
2020/1/6 9:55,205.45215,205.45215,205.45215,205.05215,141300,0
2020/1/6 10:00,205.45215,205.25215,205.45215,205.25215,118300,0
2020/1/6 10:05,205.45215,205.65215,205.65215,205.25215,202900,0
2020/1/6 10:10,205.85215,206.05215,206.45215,205.65215,191200,0
2020/1/6 10:15,206.05215,206.25215,206.25215,205.65215,170400,0
2020/1/6 10:20,206.05215,206.25215,206.45215,206.05215,331000,0
2020/1/6 10:25,206.45215,206.45215,206.45215,206.25215,117600,0
2020/1/6 10:30,206.25215,206.25215,206.45215,206.05215,176100,0
2020/1/6 10:35,206.25215,206.25215,206.25215,205.85215,149600,0
2020/1/6 10:40,206.25215,206.25215,206.25215,206.05215,49100,0
2020/1/6 10:45,206.25215,206.25215,206.25215,206.05215,40800,0
2020/1/6 10:50,206.25215,206.45215,206.45215,206.05215,92600,0
2020/1/6 10:55,206.45215,206.45215,206.45215,206.25215,91500,0
2020/1/6 11:00,206.45215,206.45215,206.45215,206.25215,45300,0
2020/1/6 11:05,206.45215,206.25215,206.45215,206.25215,45300,0
2020/1/6 11:10,206.45215,206.45215,206.45215,206.25215,48100,0
2020/1/6 11:15,206.25215,206.25215,206.45215,206.25215,34500,0
2020/1/6 11:20,206.45215,206.45215,206.45215,206.25215,68800,0
2020/1/6 11:25,206.45215,206.45215,206.45215,206.25215,83700,0
2020/1/6 11:30,206.45215,206.45215,206.45215,206.25215,155300,0
2020/1/6 11:35,206.45215,206.65215,206.65215,206.25215,83500,0
2020/1/6 11:40,206.65215,206.65215,206.65215,206.45215,111300,0
2020/1/6 11:45,206.65215,206.65215,206.65215,206.45215,60000,0
2020/1/6 11:50,206.65215,206.85215,206.85215,206.65215,179400,0
2020/1/6 11:55,206.85215,206.85215,207.05215,206.85215,97900,0
2020/1/6 12:00,206.85215,207.05215,207.05215,206.85215,27900,0
2020/1/6 13:05,207.05215,207.25215,207.25215,206.85215,256600,0
2020/1/6 13:10,207.25215,206.85215,207.25215,206.85215,126600,0
2020/1/6 13:15,206.85215,206.85215,207.05215,206.85215,29500,0
2020/1/6 13:20,207.05215,206.65215,207.05215,206.65215,119400,0
2020/1/6 13:25,206.85215,206.65215,206.85215,206.65215,73800,0
2020/1/6 13:30,206.85215,206.85215,206.85215,206.65215,35200,0
2020/1/6 13:35,206.65215,206.85215,206.85215,206.65215,95700,0
2020/1/6 13:40,206.85215,206.85215,206.85215,206.65215,71100,0
2020/1/6 13:45,206.85215,206.85215,206.85215,206.65215,34600,0
2020/1/6 13:50,206.85215,206.65215,206.85215,206.65215,68000,0
2020/1/6 13:55,206.85215,206.65215,206.85215,206.65215,23200,0
2020/1/6 14:00,206.85215,206.65215,206.85215,206.65215,61800,0
2020/1/6 14:05,206.85215,206.65215,206.85215,206.45215,402800,0
2020/1/6 14:10,206.65215,206.25215,206.65215,206.25215,109300,0
2020/1/6 14:15,206.25215,205.65215,206.45215,205.65215,255600,0
2020/1/6 14:20,205.65215,205.45215,205.85215,205.45215,327400,0
2020/1/6 14:25,205.65215,205.85215,206.05215,205.45215,310600,0
2020/1/6 14:30,205.65215,205.45215,205.85215,205.45215,69500,0
2020/1/6 14:35,205.65215,205.65215,205.85215,205.45215,116100,0
2020/1/6 14:40,205.65215,205.65215,205.85215,205.45215,191600,0
2020/1/6 14:45,205.85215,205.85215,205.85215,205.65215,29600,0
2020/1/6 14:50,205.85215,205.85215,205.85215,205.65215,43900,0
2020/1/6 14:55,205.85215,206.05215,206.05215,205.65215,150700,0
2020/1/6 15:00,206.05215,206.05215,206.05215,205.85215,77000,0
2020/1/6 15:05,206.05215,205.85215,206.25215,205.85215,166000,0
2020/1/6 15:10,206.05215,206.25215,206.25215,205.85215,69900,0
2020/1/6 15:15,206.25215,206.25215,206.25215,206.05215,208500,0
2020/1/6 15:20,206.25215,206.25215,206.25215,206.05215,41100,0
2020/1/6 15:25,206.25215,206.45215,206.45215,206.05215,69100,0
2020/1/6 15:30,206.45215,206.45215,206.45215,206.25215,56200,0
2020/1/6 15:35,206.45215,206.45215,206.45215,206.25215,139700,0
2020/1/6 15:40,206.45215,206.45215,206.45215,206.25215,155700,0
2020/1/6 15:45,206.45215,206.45215,206.45215,206.25215,145100,0
2020/1/6 15:50,206.45215,206.65215,206.65215,206.45215,208700,0
2020/1/6 15:55,206.65215,206.45215,206.65215,206.45215,197500,0
2020/1/6 16:00,206.65215,206.45215,206.65215,206.25215,781200,0
2020/1/7 9:35,207.25215,208.05215,208.05215,207.05215,754200,0
2020/1/7 9:40,208.05215,208.05215,208.05215,207.85215,378000,0
2020/1/7 9:45,208.05215,208.25215,208.25215,207.85215,226900,0
2020/1/7 9:50,208.05215,208.45215,208.65215,208.05215,356100,0
2020/1/7 9:55,208.45215,208.65215,208.65215,208.25215,210000,0
2020/1/7 10:00,208.65215,208.85215,209.05215,208.45215,413500,0
2020/1/7 10:05,208.85215,209.25215,209.45215,208.65215,521800,0
2020/1/7 10:10,209.25215,209.25215,209.45215,209.05215,232200,0
2020/1/7 10:15,209.45215,209.25215,209.45215,209.25215,203500,0
2020/1/7 10:20,209.25215,209.05215,209.25215,209.05215,112600,0
2020/1/7 10:25,209.25215,209.25215,209.25215,209.05215,129400,0
2020/1/7 10:30,209.25215,209.45215,209.45215,209.05215,171100,0
2020/1/7 10:35,209.25215,209.05215,209.45215,209.05215,179400,0
2020/1/7 10:40,209.25215,209.05215,209.25215,208.85215,180300,0
2020/1/7 10:45,209.05215,208.45215,209.05215,208.45215,254500,0
2020/1/7 10:50,208.45215,208.05215,208.45215,208.05215,166000,0
2020/1/7 10:55,207.85215,208.05215,208.25215,207.85215,161000,0
2020/1/7 11:00,208.05215,208.05215,208.05215,207.85215,96500,0
2020/1/7 11:05,208.05215,208.25215,208.25215,208.05215,109500,0
2020/1/7 11:10,208.25215,208.25215,208.45215,208.05215,148200,0
2020/1/7 11:15,208.25215,208.45215,208.45215,208.25215,96700,0
2020/1/7 11:20,208.45215,208.25215,208.45215,208.05215,247500,0
2020/1/7 11:25,208.25215,208.45215,208.45215,208.05215,232600,0
2020/1/7 11:30,208.45215,208.25215,208.45215,208.25215,43100,0
2020/1/7 11:35,208.45215,208.25215,208.45215,208.25215,145400,0
2020/1/7 11:40,208.45215,208.25215,208.45215,208.25215,35600,0
2020/1/7 11:45,208.45215,208.45215,208.45215,208.25215,64100,0
2020/1/7 11:50,208.25215,208.25215,208.45215,208.25215,70700,0
2020/1/7 11:55,208.45215,208.45215,208.45215,208.25215,57100,0
2020/1/7 12:00,208.45215,208.45215,208.45215,208.25215,76700,0
2020/1/7 13:05,208.45215,208.85215,208.85215,208.25215,397600,0
2020/1/7 13:10,208.85215,208.85215,208.85215,208.65215,24800,0
2020/1/7 13:15,208.85215,208.85215,208.85215,208.65215,260000,0
2020/1/7 13:20,208.85215,208.85215,208.85215,208.65215,31700,0
2020/1/7 13:25,208.85215,208.85215,208.85215,208.65215,35300,0
2020/1/7 13:30,208.65215,208.85215,208.85215,208.65215,47900,0
2020/1/7 13:35,208.85215,208.65215,208.85215,208.45215,208300,0
2020/1/7 13:40,208.65215,208.65215,208.65215,208.45215,70000,0
2020/1/7 13:45,208.45215,208.65215,208.65215,208.45215,27800,0
2020/1/7 13:50,208.65215,208.65215,208.65215,208.45215,66900,0
2020/1/7 13:55,208.65215,208.45215,208.65215,208.45215,64100,0
2020/1/7 14:00,208.65215,208.65215,208.65215,208.45215,64700,0
2020/1/7 14:05,208.65215,208.65215,208.65215,208.45215,53800,0
2020/1/7 14:10,208.65215,208.65215,208.65215,208.45215,50900,0
2020/1/7 14:15,208.65215,208.65215,208.65215,208.45215,59500,0
2020/1/7 14:20,208.65215,208.45215,208.65215,208.25215,228600,0
2020/1/7 14:25,208.45215,208.45215,208.45215,208.25215,103200,0
2020/1/7 14:30,208.25215,208.05215,208.45215,208.05215,296100,0
2020/1/7 14:35,208.05215,208.25215,208.25215,207.85215,291400,0
2020/1/7 14:40,208.25215,208.25215,208.25215,208.05215,114800,0
2020/1/7 14:45,208.05215,208.25215,208.25215,208.05215,100000,0
2020/1/7 14:50,208.25215,208.25215,208.25215,208.05215,32200,0
2020/1/7 14:55,208.25215,208.05215,208.25215,207.85215,165600,0
2020/1/7 15:00,208.05215,208.25215,208.25215,207.85215,165000,0
2020/1/7 15:05,208.25215,208.25215,208.25215,208.05215,41900,0
2020/1/7 15:10,208.25215,208.25215,208.25215,208.05215,97900,0
2020/1/7 15:15,208.25215,208.25215,208.25215,208.05215,53600,0
2020/1/7 15:20,208.25215,208.45215,208.45215,208.05215,88400,0
2020/1/7 15:25,208.45215,208.45215,208.45215,208.25215,80100,0
2020/1/7 15:30,208.45215,208.05215,208.45215,207.85215,300000,0
2020/1/7 15:35,208.05215,208.05215,208.25215,207.85215,146400,0
2020/1/7 15:40,207.85215,207.85215,208.05215,207.85215,159400,0
2020/1/7 15:45,208.05215,207.85215,208.05215,207.85215,117600,0
2020/1/7 15:50,207.85215,208.25215,208.25215,207.85215,337700,0
2020/1/7 15:55,208.25215,208.25215,208.25215,208.05215,98000,0
2020/1/7 16:00,208.25215,208.05215,208.25215,208.05215,772200,0
2020/1/8 9:35,205.45215,203.45215,205.45215,203.25215,1793300,0
2020/1/8 9:40,203.45215,203.85215,204.05215,203.45215,648700,0
2020/1/8 9:45,203.85215,205.25215,205.25215,203.85215,617700,0
2020/1/8 9:50,205.45215,204.65215,205.45215,204.65215,262900,0
2020/1/8 9:55,204.85215,204.65215,204.85215,204.45215,210600,0
2020/1/8 10:00,204.65215,204.45215,204.65215,204.25215,376400,0
2020/1/8 10:05,204.45215,204.85215,204.85215,204.25215,208600,0
2020/1/8 10:10,204.85215,205.05215,205.45215,204.65215,265400,0
2020/1/8 10:15,205.05215,205.25215,205.45215,205.05215,147100,0
2020/1/8 10:20,205.25215,205.85215,206.05215,205.05215,191800,0
2020/1/8 10:25,206.05215,205.45215,206.05215,205.45215,143300,0
2020/1/8 10:30,205.45215,205.45215,205.45215,205.25215,58900,0
2020/1/8 10:35,205.45215,205.65215,205.65215,205.25215,170300,0
2020/1/8 10:40,205.65215,206.05215,206.25215,205.45215,261100,0
2020/1/8 10:45,206.05215,206.25215,206.45215,206.05215,124400,0
2020/1/8 10:50,206.25215,206.25215,206.45215,206.05215,185600,0
2020/1/8 10:55,206.45215,207.05215,207.05215,206.25215,174200,0
2020/1/8 11:00,206.85215,206.65215,206.85215,206.45215,138600,0
2020/1/8 11:05,206.65215,207.05215,207.05215,206.65215,98600,0
2020/1/8 11:10,207.05215,206.05215,207.05215,205.85215,230800,0
2020/1/8 11:15,206.05215,205.85215,206.05215,205.85215,184300,0
2020/1/8 11:20,205.85215,205.85215,206.05215,205.85215,51900,0
2020/1/8 11:25,206.05215,205.85215,206.05215,205.85215,43400,0
2020/1/8 11:30,206.05215,205.45215,206.05215,205.25215,358300,0
2020/1/8 11:35,205.25215,205.45215,205.45215,205.25215,529400,0
2020/1/8 11:40,205.45215,205.05215,205.45215,204.85215,191800,0
2020/1/8 11:45,205.05215,205.05215,205.05215,204.85215,112900,0
2020/1/8 11:50,205.05215,205.05215,205.25215,204.85215,415800,0
2020/1/8 11:55,205.05215,205.45215,205.45215,205.05215,186300,0
2020/1/8 12:00,205.25215,205.65215,205.85215,205.25215,249500,0
2020/1/8 13:05,205.65215,205.45215,205.65215,205.25215,153200,0
2020/1/8 13:10,205.45215,205.65215,205.65215,205.25215,89100,0
2020/1/8 13:15,205.65215,205.65215,205.65215,205.45215,36400,0
2020/1/8 13:20,205.65215,205.65215,205.65215,205.45215,57700,0
2020/1/8 13:25,205.45215,205.45215,205.65215,205.45215,64300,0
2020/1/8 13:30,205.45215,205.65215,205.65215,205.45215,26600,0
2020/1/8 13:35,205.65215,205.45215,205.65215,205.45215,24400,0
2020/1/8 13:40,205.65215,205.65215,205.85215,205.45215,65900,0
2020/1/8 13:45,205.85215,205.45215,205.85215,205.45215,59800,0
2020/1/8 13:50,205.45215,205.45215,205.65215,205.45215,73300,0
2020/1/8 13:55,205.45215,204.85215,205.65215,204.85215,384400,0
2020/1/8 14:00,205.05215,204.65215,205.25215,204.65215,314000,0
2020/1/8 14:05,204.65215,204.45215,204.85215,204.45215,55800,0
2020/1/8 14:10,204.45215,204.45215,204.65215,204.45215,197300,0
2020/1/8 14:15,204.65215,204.65215,204.85215,204.45215,226000,0
2020/1/8 14:20,204.65215,204.85215,205.25215,204.65215,286800,0
2020/1/8 14:25,204.85215,204.65215,204.85215,204.45215,168800,0
2020/1/8 14:30,204.45215,204.65215,204.65215,204.45215,138900,0
2020/1/8 14:35,204.65215,204.25215,204.65215,204.05215,660200,0
2020/1/8 14:40,204.25215,204.25215,204.25215,204.05215,213100,0
2020/1/8 14:45,204.25215,204.25215,204.45215,204.05215,214600,0
2020/1/8 14:50,204.25215,204.05215,204.25215,203.65215,463600,0
2020/1/8 14:55,204.05215,204.05215,204.05215,203.85215,85000,0
2020/1/8 15:00,204.05215,204.25215,204.25215,203.85215,195700,0
2020/1/8 15:05,204.25215,205.25215,205.25215,204.05215,234400,0
2020/1/8 15:10,205.25215,205.45215,205.65215,205.05215,143400,0
2020/1/8 15:15,205.45215,205.65215,205.65215,205.45215,59900,0
2020/1/8 15:20,205.45215,205.45215,205.65215,205.45215,40800,0
2020/1/8 15:25,205.45215,205.65215,205.85215,205.45215,59600,0
2020/1/8 15:30,205.65215,205.65215,205.85215,205.45215,74700,0
2020/1/8 15:35,205.45215,205.85215,205.85215,205.45215,49600,0
2020/1/8 15:40,205.85215,206.05215,206.45215,205.65215,203400,0
2020/1/8 15:45,206.05215,206.05215,206.05215,205.85215,37300,0
2020/1/8 15:50,206.05215,206.05215,206.05215,205.85215,116500,0
2020/1/8 15:55,206.05215,206.25215,206.25215,205.85215,136000,0
2020/1/8 16:00,206.25215,206.25215,206.25215,205.85215,496700,0
2020/1/9 9:35,209.45215,209.45215,209.45215,208.65215,803000,0
2020/1/9 9:40,209.25215,209.25215,209.45215,208.85215,340500,0
2020/1/9 9:45,209.25215,209.05215,209.25215,208.85215,246700,0
2020/1/9 9:50,209.25215,209.05215,209.25215,209.05215,283200,0
2020/1/9 9:55,209.05215,209.05215,209.25215,209.05215,151600,0
2020/1/9 10:00,209.05215,209.05215,209.25215,209.05215,153000,0
2020/1/9 10:05,209.25215,209.05215,209.45215,209.05215,440100,0
2020/1/9 10:10,209.05215,209.25215,209.45215,209.05215,65100,0
2020/1/9 10:15,209.25215,209.45215,209.45215,209.25215,74700,0
2020/1/9 10:20,209.25215,209.05215,209.45215,209.05215,228800,0
2020/1/9 10:25,209.05215,209.25215,209.25215,209.05215,28300,0
2020/1/9 10:30,209.25215,209.25215,209.25215,209.05215,74500,0
2020/1/9 10:35,209.05215,209.25215,209.25215,209.05215,35400,0
2020/1/9 10:40,209.25215,209.05215,209.25215,209.05215,61400,0
2020/1/9 10:45,209.25215,209.05215,209.25215,209.05215,55700,0
2020/1/9 10:50,209.05215,209.05215,209.25215,209.05215,50500,0
2020/1/9 10:55,209.25215,209.25215,209.25215,209.05215,71000,0
2020/1/9 11:00,209.25215,209.05215,209.25215,209.05215,71000,0
2020/1/9 11:05,209.25215,209.05215,209.25215,209.05215,65200,0
2020/1/9 11:10,209.25215,209.05215,209.25215,208.85215,174300,0
2020/1/9 11:15,209.05215,209.05215,209.25215,208.85215,110400,0
2020/1/9 11:20,209.05215,209.05215,209.25215,209.05215,44100,0
2020/1/9 11:25,209.25215,208.85215,209.25215,208.85215,295600,0
2020/1/9 11:30,208.85215,208.65215,209.05215,208.65215,76600,0
2020/1/9 11:35,208.85215,208.85215,208.85215,208.65215,26800,0
2020/1/9 11:40,208.85215,209.25215,209.25215,208.85215,153500,0
2020/1/9 11:45,209.25215,209.05215,209.25215,209.05215,37900,0
2020/1/9 11:50,209.05215,209.05215,209.25215,209.05215,21400,0
2020/1/9 11:55,209.25215,209.05215,209.25215,209.05215,73300,0
2020/1/9 12:00,209.25215,209.25215,209.25215,209.05215,34200,0
2020/1/9 13:05,209.25215,208.85215,209.25215,208.85215,302500,0
2020/1/9 13:10,209.05215,209.05215,209.05215,208.85215,28600,0
2020/1/9 13:15,209.25215,209.45215,209.45215,209.05215,76200,0
2020/1/9 13:20,209.45215,209.45215,209.45215,209.25215,26000,0
2020/1/9 13:25,209.45215,209.45215,209.45215,209.25215,93200,0
2020/1/9 13:30,209.45215,209.65215,209.85215,209.25215,477000,0
2020/1/9 13:35,209.85215,209.45215,209.85215,209.45215,173300,0
2020/1/9 13:40,209.65215,209.65215,209.65215,209.45215,86200,0
2020/1/9 13:45,209.65215,209.85215,209.85215,209.45215,182400,0
2020/1/9 13:50,209.85215,210.05215,210.05215,209.65215,109100,0
2020/1/9 13:55,209.85215,209.45215,210.25215,209.45215,366200,0
2020/1/9 14:00,209.65215,209.65215,209.85215,209.45215,119200,0
2020/1/9 14:05,209.85215,209.85215,209.85215,209.65215,32000,0
2020/1/9 14:10,209.85215,209.85215,210.05215,209.65215,150800,0
2020/1/9 14:15,209.85215,209.85215,209.85215,209.65215,51000,0
2020/1/9 14:20,209.85215,209.85215,209.85215,209.65215,27700,0
2020/1/9 14:25,209.85215,209.85215,209.85215,209.65215,103200,0
2020/1/9 14:30,209.85215,209.65215,209.85215,209.65215,64000,0
2020/1/9 14:35,209.85215,209.85215,209.85215,209.65215,88300,0
2020/1/9 14:40,209.85215,209.85215,210.05215,209.65215,139800,0
2020/1/9 14:45,210.05215,210.05215,210.25215,209.85215,125600,0
2020/1/9 14:50,209.85215,210.05215,210.05215,209.85215,36800,0
2020/1/9 14:55,210.05215,210.05215,210.05215,209.85215,118800,0
2020/1/9 15:00,210.05215,210.05215,210.05215,209.85215,119600,0
2020/1/9 15:05,209.85215,210.05215,210.25215,209.85215,46500,0
2020/1/9 15:10,210.25215,210.25215,210.25215,210.05215,92800,0
2020/1/9 15:15,210.25215,210.05215,210.25215,210.05215,119200,0
2020/1/9 15:20,210.25215,211.05215,211.05215,210.05215,1258600,0
2020/1/9 15:25,210.85215,210.65215,211.05215,210.65215,399800,0
2020/1/9 15:30,210.65215,210.65215,210.85215,210.45215,310900,0
2020/1/9 15:35,210.65215,210.85215,211.05215,210.45215,257700,0
2020/1/9 15:40,211.05215,210.85215,211.05215,210.85215,113900,0
2020/1/9 15:45,211.05215,210.85215,211.05215,210.85215,167300,0
2020/1/9 15:50,210.85215,211.05215,211.05215,210.85215,223400,0
2020/1/9 15:55,211.05215,211.05215,211.25215,210.85215,428600,0
2020/1/9 16:00,211.05215,211.05215,211.25215,210.85215,985400,0
2020/1/10 9:35,212.05215,212.45215,212.65215,211.85215,544600,0
2020/1/10 9:40,212.45215,212.25215,212.45215,212.25215,345100,0
2020/1/10 9:45,212.25215,212.05215,212.45215,212.05215,220900,0
2020/1/10 9:50,212.25215,212.25215,212.45215,211.85215,406800,0
2020/1/10 9:55,212.25215,212.45215,212.45215,212.25215,136800,0
2020/1/10 10:00,212.25215,212.45215,212.45215,212.25215,99300,0
2020/1/10 10:05,212.45215,212.45215,212.65215,212.25215,310300,0
2020/1/10 10:10,212.45215,212.65215,212.65215,212.25215,112200,0
2020/1/10 10:15,212.65215,212.65215,212.85215,212.45215,114100,0
2020/1/10 10:20,212.65215,212.65215,212.65215,212.45215,58300,0
2020/1/10 10:25,212.65215,212.65215,212.85215,212.45215,68300,0
2020/1/10 10:30,212.85215,213.05215,213.05215,212.85215,146300,0
2020/1/10 10:35,213.05215,213.05215,213.05215,212.85215,45800,0
2020/1/10 10:40,212.85215,212.85215,213.05215,212.85215,32500,0
2020/1/10 10:45,212.85215,213.05215,213.05215,212.85215,81400,0
2020/1/10 10:50,213.05215,212.65215,213.05215,212.65215,111200,0
2020/1/10 10:55,212.85215,212.85215,213.05215,212.65215,151600,0
2020/1/10 11:00,213.05215,213.05215,213.25215,212.65215,179900,0
2020/1/10 11:05,213.25215,213.25215,213.45215,213.05215,243300,0
2020/1/10 11:10,213.25215,213.65215,213.85215,213.25215,486200,0
2020/1/10 11:15,213.65215,213.65215,214.05215,213.45215,308800,0
2020/1/10 11:20,213.65215,213.85215,214.05215,213.65215,119700,0
2020/1/10 11:25,213.85215,214.05215,214.05215,213.65215,205500,0
2020/1/10 11:30,214.05215,213.85215,214.05215,213.65215,318100,0
2020/1/10 11:35,213.85215,213.85215,213.85215,213.65215,80300,0
2020/1/10 11:40,213.85215,213.85215,214.05215,213.65215,50600,0
2020/1/10 11:45,214.05215,214.05215,214.05215,213.85215,39200,0
2020/1/10 11:50,214.05215,214.05215,214.05215,213.85215,347200,0
2020/1/10 11:55,213.85215,214.05215,214.25215,213.85215,108100,0
2020/1/10 12:00,214.25215,214.25215,214.25215,214.05215,91600,0
2020/1/10 13:05,214.25215,214.45215,214.45215,214.05215,127500,0
2020/1/10 13:10,214.45215,214.25215,214.45215,214.05215,224900,0
2020/1/10 13:15,214.25215,214.25215,214.25215,214.05215,42800,0
2020/1/10 13:20,214.05215,214.25215,214.25215,214.05215,31900,0
2020/1/10 13:25,214.25215,214.05215,214.25215,214.05215,94100,0
2020/1/10 13:30,214.25215,213.85215,214.25215,213.85215,189300,0
2020/1/10 13:35,213.85215,214.05215,214.05215,213.85215,44100,0
2020/1/10 13:40,214.05215,213.85215,214.05215,213.65215,240500,0
2020/1/10 13:45,213.85215,213.85215,213.85215,213.65215,53700,0
2020/1/10 13:50,213.85215,214.05215,214.05215,213.45215,547600,0
2020/1/10 13:55,214.05215,214.05215,214.05215,213.65215,257700,0
2020/1/10 14:00,214.05215,213.65215,214.05215,213.65215,81000,0
2020/1/10 14:05,213.65215,213.85215,214.05215,213.65215,69600,0
2020/1/10 14:10,214.05215,214.05215,214.05215,213.85215,125200,0
2020/1/10 14:15,214.05215,214.05215,214.05215,213.85215,37200,0
2020/1/10 14:20,213.85215,214.05215,214.05215,213.85215,50500,0
2020/1/10 14:25,214.05215,213.85215,214.05215,213.65215,226300,0
2020/1/10 14:30,213.65215,213.85215,213.85215,213.65215,106800,0
2020/1/10 14:35,213.85215,213.85215,213.85215,213.65215,104300,0
2020/1/10 14:40,213.85215,213.85215,213.85215,213.65215,126300,0
2020/1/10 14:45,213.85215,213.85215,214.05215,213.65215,173500,0
2020/1/10 14:50,213.85215,213.85215,214.05215,213.65215,143600,0
2020/1/10 14:55,213.85215,213.85215,213.85215,213.65215,86100,0
2020/1/10 15:00,213.85215,213.85215,213.85215,213.65215,79700,0
2020/1/10 15:05,213.85215,214.05215,214.05215,213.65215,93200,0
2020/1/10 15:10,214.05215,214.05215,214.05215,213.85215,94400,0
2020/1/10 15:15,214.05215,214.25215,214.25215,213.85215,89300,0
2020/1/10 15:20,214.25215,214.25215,214.25215,214.05215,100700,0
2020/1/10 15:25,214.25215,214.05215,214.25215,214.05215,49200,0
2020/1/10 15:30,214.25215,214.05215,214.25215,214.05215,353200,0
2020/1/10 15:35,214.25215,214.05215,214.25215,213.85215,289000,0
2020/1/10 15:40,214.05215,214.05215,214.05215,213.85215,43200,0
2020/1/10 15:45,214.05215,213.85215,214.05215,213.65215,289100,0
2020/1/10 15:50,213.85215,213.65215,213.85215,213.45215,344000,0
2020/1/10 15:55,213.65215,213.45215,213.65215,213.45215,115000,0
2020/1/10 16:00,213.45215,213.45215,213.85215,213.45215,820600,0
2020/1/13 9:35,215.25215,215.25215,215.65215,215.05215,917800,0
2020/1/13 9:40,215.25215,215.25215,215.85215,215.25215,684800,0
2020/1/13 9:45,215.25215,215.65215,215.65215,215.05215,271300,0
2020/1/13 9:50,215.45215,215.65215,215.65215,215.45215,101000,0
2020/1/13 9:55,215.65215,215.65215,215.65215,215.45215,339900,0
2020/1/13 10:00,215.65215,215.65215,215.85215,215.45215,167200,0
2020/1/13 10:05,215.65215,215.65215,215.85215,215.45215,245400,0
2020/1/13 10:10,215.65215,215.65215,215.65215,215.25215,330100,0
2020/1/13 10:15,215.65215,215.65215,215.65215,215.45215,119200,0
2020/1/13 10:20,215.45215,215.45215,215.65215,215.25215,412300,0
2020/1/13 10:25,215.45215,215.85215,215.85215,215.45215,217600,0
2020/1/13 10:30,215.85215,215.85215,215.85215,215.65215,58400,0
2020/1/13 10:35,215.85215,216.25215,216.25215,215.65215,387700,0
2020/1/13 10:40,216.25215,216.25215,216.45215,216.05215,225700,0
2020/1/13 10:45,216.25215,216.65215,216.65215,216.25215,329000,0
2020/1/13 10:50,216.45215,216.65215,216.65215,216.45215,370400,0
2020/1/13 10:55,216.65215,216.85215,216.85215,216.45215,296500,0
2020/1/13 11:00,216.85215,216.85215,217.05215,216.65215,182200,0
2020/1/13 11:05,217.05215,217.65215,217.85215,216.85215,534900,0
2020/1/13 11:10,217.85215,217.45215,217.85215,216.85215,453400,0
2020/1/13 11:15,217.45215,218.25215,218.25215,217.45215,393200,0
2020/1/13 11:20,218.25215,217.45215,218.25215,217.45215,296800,0
2020/1/13 11:25,217.45215,217.25215,217.45215,216.65215,286700,0
2020/1/13 11:30,217.25215,217.25215,217.45215,217.05215,168100,0
2020/1/13 11:35,217.45215,217.45215,217.85215,217.25215,163000,0
2020/1/13 11:40,217.25215,217.45215,217.65215,217.05215,204400,0
2020/1/13 11:45,217.45215,217.65215,217.65215,217.25215,67100,0
2020/1/13 11:50,217.45215,217.85215,217.85215,217.45215,151900,0
2020/1/13 11:55,217.65215,217.45215,217.65215,217.45215,62800,0
2020/1/13 12:00,217.65215,217.85215,217.85215,217.45215,103100,0
2020/1/13 13:05,217.85215,217.85215,218.05215,217.45215,305300,0
2020/1/13 13:10,217.85215,218.05215,218.05215,217.65215,138700,0
2020/1/13 13:15,218.05215,218.05215,218.25215,217.85215,258100,0
2020/1/13 13:20,218.05215,218.05215,218.25215,217.85215,110400,0
2020/1/13 13:25,218.05215,218.05215,218.25215,217.85215,71200,0
2020/1/13 13:30,217.85215,218.25215,218.25215,217.85215,97200,0
2020/1/13 13:35,218.25215,218.65215,218.65215,218.05215,346000,0
2020/1/13 13:40,218.65215,218.85215,219.25215,218.45215,584700,0
2020/1/13 13:45,218.85215,219.25215,219.25215,218.65215,201900,0
2020/1/13 13:50,219.25215,219.45215,219.65215,219.05215,480100,0
2020/1/13 13:55,219.45215,219.45215,219.65215,219.05215,203200,0
2020/1/13 14:00,219.65215,219.65215,219.65215,219.45215,72800,0
2020/1/13 14:05,219.45215,219.85215,219.85215,219.45215,328700,0
